host_tick_us,t_us,speed_t_us,count,substeps,speed,stopped,mode,demand,output,current_ma,filtered_ma,samples,missed,max_read_us,max_work_us,i2c_errors,fault
118815514,118815516,118814515,-1715,-109760,0.0000,1,S,0,0,8.00,7.85,118612,0,93,337,0,0
118825514,118825515,118824516,-1715,-109760,0.0000,1,S,0,0,7.90,7.90,118622,0,93,337,0,0
118836515,118836516,118834514,-1715,-109760,0.0000,1,S,0,0,8.00,7.90,118633,0,93,337,0,0
118847514,118847516,118844517,-1715,-109760,0.0000,1,S,0,0,8.30,7.95,118644,0,93,337,0,0
118857514,118857515,118854515,-1715,-109760,0.0000,1,S,0,0,8.00,7.95,118654,0,93,337,0,0
118867514,118867516,118864516,-1715,-109760,0.0000,1,S,0,0,7.90,7.93,118664,0,93,337,0,0
118877514,118877516,118874515,-1715,-109760,0.0000,1,S,0,0,7.60,7.92,118674,0,93,337,0,0
118888514,118888516,118884517,-1715,-109760,0.0000,1,S,0,0,8.00,7.89,118685,0,93,337,0,0
118899515,118899517,118894515,-1715,-109760,0.0000,1,S,0,0,8.00,7.99,118696,0,93,337,0,0
118910513,118910515,118904516,-1715,-109760,0.0000,1,S,0,0,7.90,8.00,118707,0,93,337,0,0
118920515,118920518,118914517,-1715,-109760,0.0000,1,S,0,0,7.90,8.02,118717,0,93,337,0,0
118931515,118931516,118924516,-1715,-109760,0.0000,1,S,0,0,8.00,8.01,118728,0,93,337,0,0
118942513,118942516,118934518,-1715,-109760,0.0000,1,S,0,0,7.70,7.89,118739,0,93,337,0,0
118952515,118952517,118944520,-1715,-109760,0.0000,1,S,0,0,8.10,7.95,118749,0,93,337,0,0
118962515,118962517,118954517,-1715,-109760,0.0000,1,S,0,0,8.00,7.91,118759,0,93,337,0,0
118973514,118973516,118964516,-1715,-109760,0.0000,1,S,0,0,7.80,7.92,118770,0,93,337,0,0
118984514,118984516,118984516,-1715,-109760,0.0000,1,S,0,0,7.90,7.92,118781,0,93,337,0,0
118994515,118994516,118994516,-1715,-109760,0.0000,1,S,0,0,8.00,8.01,118791,0,93,337,0,0
