host_tick_us,t_us,speed_t_us,count,substeps,speed,stopped,mode,demand,output,current_ma,filtered_ma,samples,missed,max_read_us,max_work_us,i2c_errors,fault
62043513,62043516,62034526,-8350,-534425,2280.1562,0,P,-5000,-5000,-14.60,-14.31,62040,0,93,337,0,0
62053514,62053517,62044526,-8327,-532964,2281.4375,0,P,-5000,-5000,-14.60,-14.46,62050,0,93,337,0,0
62064513,62064515,62064515,-8302,-531357,2282.1719,0,P,-5000,-5000,-13.70,-14.33,62061,0,93,337,0,0
62074513,62074516,62074516,-8279,-529898,2280.8281,0,P,-5000,-5000,-13.60,-14.29,62071,0,93,337,0,0
62084513,62084514,62084514,-8256,-528433,2288.0781,0,P,-5000,-5000,-13.40,-14.53,62081,0,93,337,0,0
62094514,62094516,62094516,-8233,-526967,2291.2812,0,P,-5000,-5000,-13.50,-14.40,62091,0,93,337,0,0
62105513,62105515,62104514,-8208,-525362,2286.8906,0,P,-5000,-5000,-15.30,-14.28,62102,0,93,337,0,0
62115515,62115517,62114517,-8185,-523889,2287.1250,0,P,-5000,-5000,-14.70,-14.69,62112,0,93,337,0,0
62126515,62126517,62124517,-8160,-522271,2311.0781,0,P,-5000,-5000,-15.40,-14.45,62123,0,93,337,0,0
62137514,62137517,62134517,-8135,-520657,2275.8594,0,P,-5000,-5000,-13.10,-14.29,62134,0,93,337,0,0
62147515,62147516,62144516,-8112,-519178,2324.1562,0,P,-5000,-5000,-13.20,-14.35,62144,0,93,337,0,0
62158514,62158516,62154516,-8086,-517561,2294.7188,0,P,-5000,-5000,-14.30,-14.22,62155,0,93,337,0,0
62169515,62169516,62164515,-8061,-515939,2300.2031,0,P,-5000,-5000,-15.20,-14.41,62166,0,93,337,0,0
62180513,62180514,62174517,-8036,-514316,2307.0000,0,P,-5000,-5000,-13.50,-14.20,62177,0,93,337,0,0
62190513,62190516,62184519,-8013,-512846,2299.5312,0,P,-5000,-5000,-13.70,-14.12,62187,0,93,337,0,0
62200515,62200517,62194515,-7990,-511381,2283.5625,0,P,-5000,-5000,-13.60,-14.32,62197,0,93,337,0,0
62211515,62211517,62204516,-7965,-509771,2304.8281,0,P,-5000,-5000,-14.80,-14.48,62208,0,93,337,0,0
62222515,62222517,62214519,-7940,-508175,2272.2656,0,P,-5000,-5000,-14.60,-14.25,62219,0,93,337,0,0
62233515,62233518,62224519,-7915,-506565,2276.5312,0,P,-5000,-5000,-13.20,-14.44,62230,0,93,337,0,0
62244515,62244517,62244517,-7889,-504956,2290.3594,0,P,-5000,-5000,-13.60,-14.35,62241,0,93,337,0,0
62255514,62255517,62254517,-7864,-503355,2276.9531,0,P,-5000,-5000,-14.50,-14.47,62252,0,93,337,0,0
62266513,62266515,62264516,-7839,-501737,2288.5469,0,P,-5000,-5000,-14.20,-14.37,62263,0,93,337,0,0
62276513,62276516,62274517,-7816,-500278,2292.8750,0,P,-5000,-5000,-14.70,-14.46,62273,0,93,337,0,0
62286514,62286517,62284516,-7793,-498810,2277.2188,0,P,-5000,-5000,-15.30,-14.70,62283,0,93,337,0,0
62296514,62296516,62294514,-7770,-497342,2307.5938,0,P,-5000,-5000,-14.50,-14.46,62293,0,93,337,0,0
62306514,62306515,62304516,-7748,-495878,2284.4375,0,P,-5000,-5000,-13.90,-14.31,62303,0,93,337,0,0
62317513,62317514,62314516,-7722,-494254,2304.8281,0,P,-5000,-5000,-13.20,-14.39,62314,0,93,337,0,0
62327515,62327517,62324516,-7699,-492779,2301.5938,0,P,-5000,-5000,-14.10,-14.15,62324,0,93,337,0,0
62338515,62338516,62334515,-7674,-491161,2306.4375,0,P,-5000,-5000,-15.30,-14.29,62335,0,93,337,0,0
62349514,62349517,62344515,-7648,-489536,2296.7656,0,P,-5000,-5000,-15.10,-14.40,62346,0,93,337,0,0
62359514,62359515,62354516,-7625,-488057,2319.4688,0,P,-5000,-5000,-13.70,-14.19,62356,0,93,337,0,0
62369514,62369516,62364516,-7603,-486597,2282.1719,0,P,-5000,-5000,-14.70,-14.46,62366,0,93,337,0,0
62379515,62379518,62374517,-7580,-485129,2302.2812,0,P,-5000,-5000,-14.30,-14.51,62376,0,93,337,0,0
62389515,62389516,62384517,-7557,-483665,2277.4375,0,P,-5000,-5000,-13.00,-14.30,62386,0,93,337,0,0
62400516,62400518,62394518,-7532,-482069,2284.9062,0,P,-5000,-5000,-14.50,-14.47,62397,0,93,337,0,0
62411513,62411516,62404517,-7507,-480455,2278.8281,0,P,-5000,-5000,-14.50,-14.39,62408,0,93,337,0,0
62421513,62421515,62414517,-7484,-479000,2282.4062,0,P,-5000,-5000,-14.50,-14.51,62418,0,93,337,0,0
62431515,62431518,62424516,-7461,-477534,2276.7500,0,P,-5000,-5000,-15.00,-14.65,62428,0,93,337,0,0
62441515,62441518,62434519,-7438,-476071,2290.1406,0,P,-5000,-5000,-14.30,-14.63,62438,0,93,337,0,0
62452515,62452517,62444516,-7413,-474456,2293.7812,0,P,-5000,-5000,-13.70,-14.23,62449,0,93,337,0,0
62463514,62463517,62454523,-7388,-472848,2279.9219,0,P,-5000,-5000,-13.50,-14.27,62460,0,93,337,0,0
62474514,62474516,62474516,-7362,-471226,2297.9219,0,P,-5000,-5000,-14.70,-14.40,62471,0,93,337,0,0
62484514,62484515,62484515,-7340,-469765,2282.8438,0,P,-5000,-5000,-16.70,-14.36,62481,0,93,337,0,0
62494514,62494515,62494515,-7316,-468281,2317.4844,0,P,-5000,-5000,-15.00,-14.56,62491,0,93,337,0,0
62504514,62504516,62504516,-7293,-466806,2305.2969,0,P,-5000,-5000,-14.30,-14.42,62501,0,93,337,0,0
62514514,62514516,62514516,-7270,-465342,2287.8594,0,P,-5000,-5000,-15.40,-14.32,62511,0,93,337,0,0
62524515,62524518,62524518,-7247,-463859,2315.7344,0,P,-5000,-5000,-14.70,-14.57,62521,0,93,337,0,0
62534515,62534517,62534517,-7224,-462385,2304.3750,0,P,-5000,-5000,-13.20,-14.17,62531,0,93,337,0,0
62545514,62545516,62544515,-7199,-460772,2289.9062,0,P,-5000,-5000,-13.60,-14.35,62542,0,93,337,0,0
62555515,62555517,62554517,-7176,-459308,2287.6406,0,P,-5000,-5000,-13.50,-14.25,62552,0,93,337,0,0
62566513,62566515,62564516,-7151,-457701,2281.2031,0,P,-5000,-5000,-14.50,-14.33,62563,0,93,337,0,0
62576515,62576517,62574515,-7128,-456249,2275.6406,0,P,-5000,-5000,-14.30,-14.59,62573,0,93,337,0,0
62586515,62586516,62584517,-7105,-454781,2280.3750,0,P,-5000,-5000,-15.10,-14.53,62583,0,93,337,0,0
62597514,62597515,62594516,-7080,-453181,2290.1406,0,P,-5000,-5000,-13.70,-14.60,62594,0,93,337,0,0
62607514,62607517,62604514,-7057,-451710,2275.4219,0,P,-5000,-5000,-14.20,-14.65,62604,0,93,337,0,0
62618514,62618515,62614516,-7032,-450102,2302.9844,0,P,-5000,-5000,-13.20,-14.21,62615,0,93,337,0,0
62628514,62628515,62624514,-7009,-448634,2289.5156,0,P,-5000,-5000,-14.30,-14.23,62625,0,93,337,0,0
62638514,62638516,62634516,-6987,-447168,2279.9219,0,P,-5000,-5000,-14.60,-14.43,62635,0,93,337,0,0
62648515,62648516,62644516,-6963,-445692,2307.5938,0,P,-5000,-5000,-14.50,-14.34,62645,0,93,337,0,0
62658515,62658517,62654516,-6941,-444231,2286.9531,0,P,-5000,-5000,-16.10,-14.47,62655,0,93,337,0,0
62669515,62669517,62664515,-6915,-442600,2308.0625,0,P,-5000,-5000,-14.80,-14.27,62666,0,93,337,0,0
62680513,62680515,62674516,-6890,-440984,2302.5156,0,P,-5000,-5000,-13.00,-14.15,62677,0,93,337,0,0
62690513,62690516,62684517,-6867,-439511,2305.5156,0,P,-5000,-5000,-13.80,-14.38,62687,0,93,337,0,0
62700513,62700515,62694516,-6844,-438034,2296.9844,0,P,-5000,-5000,-12.80,-14.22,62697,0,93,337,0,0
62710514,62710516,62704518,-6821,-436557,2317.8438,0,P,-5000,-5000,-14.80,-14.21,62707,0,93,337,0,0
62720514,62720516,62714517,-6798,-435099,2284.2812,0,P,-5000,-5000,-14.40,-14.19,62717,0,93,337,0,0
62731515,62731516,62724516,-6773,-433480,2305.7500,0,P,-5000,-5000,-14.10,-14.14,62728,0,93,337,0,0
62742515,62742518,62734515,-6748,-431881,2273.1719,0,P,-5000,-5000,-13.90,-14.37,62739,0,93,337,0,0
62752515,62752517,62744519,-6725,-430420,2284.2188,0,P,-5000,-5000,-14.20,-14.67,62749,0,93,337,0,0
62763514,62763517,62754522,-6700,-428813,2272.0312,0,P,-5000,-5000,-13.00,-14.42,62760,0,93,337,0,0
62773514,62773515,62764526,-6677,-427355,2296.0781,0,P,-5000,-5000,-14.20,-14.21,62770,0,93,337,0,0
62783515,62783518,62774523,-6654,-425889,2270.1406,0,P,-5000,-5000,-14.10,-14.38,62780,0,93,337,0,0
62794514,62794516,62794516,-6629,-424275,2291.5000,0,P,-5000,-5000,-15.40,-14.54,62791,0,93,337,0,0
62805515,62805517,62804516,-6604,-422670,2278.3281,0,P,-5000,-5000,-15.00,-14.41,62802,0,93,337,0,0
62816514,62816517,62814517,-6578,-421052,2303.4375,0,P,-5000,-5000,-13.20,-14.44,62813,0,93,337,0,0
62827514,62827516,62824518,-6553,-419430,2297.4531,0,P,-5000,-5000,-14.00,-14.33,62824,0,93,337,0,0
62837514,62837516,62834516,-6530,-417965,2291.2812,0,P,-5000,-5000,-14.50,-14.41,62834,0,93,337,0,0
62848514,62848516,62844515,-6505,-416335,2307.5938,0,P,-5000,-5000,-15.50,-14.43,62845,0,93,337,0,0
62858514,62858517,62854514,-6482,-414868,2307.1406,0,P,-5000,-5000,-14.60,-14.20,62855,0,93,337,0,0
62869514,62869516,62864516,-6456,-413246,2289.6719,0,P,-5000,-5000,-13.30,-14.31,62866,0,93,337,0,0
62880514,62880516,62874515,-6431,-411615,2319.4688,0,P,-5000,-5000,-14.70,-14.18,62877,0,93,337,0,0
62891513,62891515,62884516,-6406,-410012,2297.4531,0,P,-5000,-5000,-14.60,-14.18,62888,0,93,337,0,0
62901514,62901516,62894518,-6383,-408535,2290.8281,0,P,-5000,-5000,-15.00,-14.44,62898,0,93,337,0,0
62912514,62912517,62904517,-6358,-406933,2288.0781,0,P,-5000,-5000,-13.60,-14.37,62909,0,93,337,0,0
62923513,62923516,62914519,-6333,-405329,2284.9062,0,P,-5000,-5000,-14.00,-14.51,62920,0,93,337,0,0
62933514,62933516,62924528,-6310,-403869,2275.5312,0,P,-5000,-5000,-14.30,-14.43,62930,0,93,337,0,0
62943514,62943517,62934526,-6287,-402403,2289.2656,0,P,-5000,-5000,-14.20,-14.30,62940,0,93,337,0,0
62953515,62953517,62944523,-6264,-400947,2287.8594,0,P,-5000,-5000,-14.70,-14.64,62950,0,93,337,0,0
62964514,62964516,62964516,-6239,-399330,2298.5938,0,P,-5000,-5000,-15.40,-14.48,62961,0,93,337,0,0
62974514,62974517,62974517,-6216,-397870,2280.8281,0,P,-5000,-5000,-14.30,-14.44,62971,0,93,337,0,0
62985514,62985516,62984516,-6191,-396254,2294.0312,0,P,-5000,-5000,-14.60,-14.62,62982,0,93,337,0,0
62995515,62995516,62994517,-6168,-394784,2296.5469,0,P,-5000,-5000,-13.30,-14.39,62992,0,93,337,0,0
63006515,63006517,63004515,-6143,-393171,2297.2344,0,P,-5000,-5000,-14.20,-14.16,63003,0,93,337,0,0
63017514,63017516,63014516,-6117,-391541,2302.0625,0,P,-5000,-5000,-14.50,-14.32,63014,0,93,337,0,0
63027515,63027517,63024516,-6094,-390072,2309.2188,0,P,-5000,-5000,-14.80,-14.35,63024,0,93,337,0,0
63038514,63038517,63034516,-6069,-388450,2296.3125,0,P,-5000,-5000,-14.90,-14.31,63035,0,93,337,0,0
63048514,63048517,63044515,-6046,-386976,2307.3594,0,P,-5000,-5000,-13.10,-14.28,63045,0,93,337,0,0
63058514,63058516,63054516,-6023,-385498,2306.4375,0,P,-5000,-5000,-13.20,-14.20,63055,0,93,337,0,0
63068515,63068516,63064515,-6000,-384038,2289.6719,0,P,-5000,-5000,-13.10,-14.27,63065,0,93,337,0,0
63079514,63079516,63074517,-5975,-382420,2294.2500,0,P,-5000,-5000,-14.90,-14.42,63076,0,93,337,0,0
63090514,63090516,63084517,-5950,-380822,2284.9062,0,P,-5000,-5000,-14.50,-14.45,63087,0,93,337,0,0
63101513,63101516,63094515,-5940,-380160,2211.4375,0,S,0,0,7.70,0.27,63098,0,93,337,0,0
63111513,63111515,63104516,-5941,-380224,191.0000,0,S,0,0,8.10,5.35,63108,0,93,337,0,0
63121513,63121514,63114516,-5941,-380224,0.0000,0,S,0,0,7.60,7.00,63118,0,93,337,0,0
63131513,63131514,63124516,-5941,-380224,0.0000,0,S,0,0,7.70,7.63,63128,0,93,337,0,0
63141515,63141517,63134514,-5941,-380224,0.0000,0,S,0,0,7.80,7.87,63138,0,93,337,0,0
63151515,63151517,63144517,-5941,-380224,0.0000,0,S,0,0,7.90,7.87,63148,0,93,337,0,0
63162513,63162515,63154515,-5941,-380224,0.0000,1,S,0,0,7.90,7.84,63159,0,93,337,0,0
63172513,63172515,63164517,-5941,-380224,0.0000,1,S,0,0,7.70,7.94,63169,0,93,337,0,0
63182514,63182517,63174518,-5941,-380224,0.0000,1,S,0,0,8.10,7.92,63179,0,93,337,0,0
63192514,63192516,63184517,-5941,-380224,0.0000,1,S,0,0,7.80,7.87,63189,0,93,337,0,0
63202514,63202516,63194516,-5941,-380224,0.0000,1,S,0,0,8.20,7.93,63199,0,93,337,0,0
63212514,63212515,63204517,-5941,-380224,0.0000,1,S,0,0,8.20,7.95,63209,0,93,337,0,0
63222514,63222516,63214520,-5941,-380224,0.0000,1,S,0,0,7.90,7.94,63219,0,93,337,0,0
63233514,63233516,63224517,-5941,-380224,0.0000,1,S,0,0,8.40,7.94,63230,0,93,337,0,0
63244514,63244517,63244517,-5941,-380224,0.0000,1,S,0,0,8.30,7.99,63241,0,93,337,0,0
63255514,63255516,63254516,-5941,-380224,0.0000,1,S,0,0,8.00,7.96,63252,0,93,337,0,0
63265514,63265516,63264514,-5941,-380224,0.0000,1,S,0,0,8.00,7.97,63262,0,93,337,0,0
63276514,63276516,63274517,-5941,-380224,0.0000,1,S,0,0,7.80,7.92,63273,0,93,337,0,0
63287513,63287515,63284514,-5941,-380224,0.0000,1,S,0,0,7.80,7.97,63284,0,93,337,0,0
63297513,63297515,63294514,-5941,-380224,0.0000,1,S,0,0,8.40,7.98,63294,0,93,337,0,0
63307514,63307516,63304516,-5941,-380224,0.0000,1,S,0,0,7.80,7.92,63304,0,93,337,0,0
63317514,63317516,63314515,-5941,-380224,0.0000,1,S,0,0,7.70,7.91,63314,0,93,337,0,0
63327514,63327516,63324515,-5941,-380224,0.0000,1,S,0,0,7.80,7.88,63324,0,93,337,0,0
63338514,63338516,63334515,-5941,-380224,0.0000,1,S,0,0,7.80,7.93,63335,0,93,337,0,0
63348515,63348517,63344514,-5941,-380224,0.0000,1,S,0,0,8.00,7.93,63345,0,93,337,0,0
63359514,63359515,63354514,-5941,-380224,0.0000,1,S,0,0,7.80,7.93,63356,0,93,337,0,0
63370514,63370515,63364516,-5941,-380224,0.0000,1,S,0,0,7.80,7.95,63367,0,93,337,0,0
63380514,63380516,63374516,-5941,-380224,0.0000,1,S,0,0,8.00,7.99,63377,0,93,337,0,0
63391514,63391516,63384515,-5941,-380224,0.0000,1,S,0,0,7.80,7.92,63388,0,93,337,0,0
63401514,63401516,63394517,-5941,-380224,0.0000,1,S,0,0,7.90,7.91,63398,0,93,337,0,0
63412514,63412516,63404517,-5941,-380224,0.0000,1,S,0,0,8.00,7.94,63409,0,93,337,0,0
63422514,63422516,63414518,-5941,-380224,0.0000,1,S,0,0,8.00,7.99,63419,0,93,337,0,0
63432515,63432517,63424519,-5941,-380224,0.0000,1,S,0,0,7.90,7.99,63429,0,93,337,0,0
63443514,63443516,63434518,-5941,-380224,0.0000,1,S,0,0,8.00,7.95,63440,0,93,337,0,0
63453514,63453516,63444524,-5941,-380224,0.0000,1,S,0,0,7.90,7.92,63450,0,93,337,0,0
63463514,63463515,63454521,-5941,-380224,0.0000,1,S,0,0,8.30,7.99,63460,0,93,337,0,0
63473515,63473516,63464521,-5941,-380224,0.0000,1,S,0,0,8.30,7.97,63470,0,93,337,0,0
63483515,63483517,63474523,-5941,-380224,0.0000,1,S,0,0,8.00,7.93,63480,0,93,337,0,0
63493515,63493517,63484524,-5941,-380224,0.0000,1,S,0,0,7.90,7.98,63490,0,93,337,0,0
63503515,63503516,63494523,-5941,-380224,0.0000,1,S,0,0,7.90,7.94,63500,0,93,337,0,0
63514515,63514517,63514517,-5941,-380224,0.0000,1,S,0,0,7.90,7.94,63511,0,93,337,0,0
63524515,63524517,63524517,-5941,-380224,0.0000,1,S,0,0,8.20,8.01,63521,0,93,337,0,0
63535513,63535515,63534515,-5941,-380224,0.0000,1,S,0,0,8.00,7.92,63532,0,93,337,0,0
63545513,63545515,63544516,-5941,-380224,0.0000,1,S,0,0,7.80,7.90,63542,0,93,337,0,0
63555513,63555514,63554517,-5941,-380224,0.0000,1,S,0,0,7.90,7.93,63552,0,93,337,0,0
63565513,63565515,63564515,-5941,-380224,0.0000,1,S,0,0,8.00,7.98,63562,0,93,337,0,0
63575513,63575515,63574515,-5941,-380224,0.0000,1,S,0,0,8.00,7.97,63572,0,93,337,0,0
63585513,63585515,63584517,-5941,-380224,0.0000,1,S,0,0,8.00,7.94,63582,0,93,337,0,0
63595514,63595515,63594515,-5941,-380224,0.0000,1,S,0,0,8.20,8.00,63592,0,93,337,0,0
63606514,63606516,63604514,-5941,-380224,0.0000,1,S,0,0,8.10,7.98,63603,0,93,337,0,0
63616514,63616516,63614515,-5941,-380224,0.0000,1,S,0,0,8.00,7.89,63613,0,93,337,0,0
63626514,63626516,63624515,-5941,-380224,0.0000,1,S,0,0,8.00,7.94,63623,0,93,337,0,0
63636515,63636516,63634516,-5941,-380224,0.0000,1,S,0,0,8.10,7.98,63633,0,93,337,0,0
63647513,63647514,63644516,-5941,-380224,0.0000,1,S,0,0,7.70,7.95,63644,0,93,337,0,0
63657514,63657516,63654517,-5941,-380224,0.0000,1,S,0,0,8.20,8.04,63654,0,93,337,0,0
63667515,63667517,63664515,-5941,-380224,0.0000,1,S,0,0,8.30,7.97,63664,0,93,337,0,0
63678514,63678516,63674516,-5941,-380224,0.0000,1,S,0,0,8.30,7.94,63675,0,93,337,0,0
63689514,63689516,63684515,-5941,-380224,0.0000,1,S,0,0,7.90,7.94,63686,0,93,337,0,0
63699514,63699516,63694515,-5941,-380224,0.0000,1,S,0,0,8.00,7.96,63696,0,93,337,0,0
63709514,63709516,63704516,-5941,-380224,0.0000,1,S,0,0,7.90,7.91,63706,0,93,337,0,0
63719514,63719517,63714517,-5941,-380224,0.0000,1,S,0,0,8.30,8.02,63716,0,93,337,0,0
63729514,63729516,63724514,-5941,-380224,0.0000,1,S,0,0,7.90,7.97,63726,0,93,337,0,0
63740513,63740515,63734516,-5941,-380224,0.0000,1,S,0,0,7.80,7.92,63737,0,93,337,0,0
63750514,63750515,63744516,-5941,-380224,0.0000,1,S,0,0,7.90,7.96,63747,0,93,337,0,0
63761514,63761516,63754515,-5941,-380224,0.0000,1,S,0,0,7.90,7.94,63758,0,93,337,0,0
63771514,63771516,63764516,-5941,-380224,0.0000,1,S,0,0,7.80,7.87,63768,0,93,337,0,0
63782514,63782515,63774516,-5941,-380224,0.0000,1,S,0,0,7.70,7.92,63779,0,93,337,0,0
63792514,63792516,63784518,-5941,-380224,0.0000,1,S,0,0,8.00,7.93,63789,0,93,337,0,0
63802514,63802515,63794520,-5941,-380224,0.0000,1,S,0,0,7.80,7.92,63799,0,93,337,0,0
63812514,63812516,63804518,-5941,-380224,0.0000,1,S,0,0,8.00,7.96,63809,0,93,337,0,0
63822515,63822517,63814517,-5941,-380224,0.0000,1,S,0,0,8.20,7.94,63819,0,93,337,0,0
63833513,63833515,63824518,-5941,-380224,0.0000,1,S,0,0,8.00,7.96,63830,0,93,337,0,0
63843515,63843516,63834524,-5941,-380224,0.0000,1,S,0,0,8.00,7.94,63840,0,93,337,0,0
63853516,63853519,63844522,-5941,-380224,0.0000,1,S,0,0,7.70,7.87,63850,0,93,337,0,0
63864513,63864516,63864516,-5941,-380224,0.0000,1,S,0,0,8.20,7.92,63861,0,93,337,0,0
63874514,63874516,63874516,-5941,-380224,0.0000,1,S,0,0,8.20,7.98,63871,0,93,337,0,0
63884514,63884516,63884516,-5941,-380224,0.0000,1,S,0,0,7.80,7.91,63881,0,93,337,0,0
63895514,63895516,63894515,-5941,-380224,0.0000,1,S,0,0,7.80,7.94,63892,0,93,337,0,0
63906513,63906514,63904514,-5941,-380224,0.0000,1,S,0,0,8.20,8.02,63903,0,93,337,0,0
63916514,63916516,63914515,-5941,-380224,0.0000,1,S,0,0,8.20,8.05,63913,0,93,337,0,0
63926514,63926516,63924516,-5941,-380224,0.0000,1,S,0,0,8.00,7.95,63923,0,93,337,0,0
63937514,63937516,63934515,-5941,-380224,0.0000,1,S,0,0,8.30,7.99,63934,0,93,337,0,0
63948514,63948516,63944516,-5941,-380224,0.0000,1,S,0,0,8.00,7.95,63945,0,93,337,0,0
63958515,63958517,63954515,-5941,-380224,0.0000,1,S,0,0,8.00,7.95,63955,0,93,337,0,0
63969514,63969516,63964515,-5941,-380224,0.0000,1,S,0,0,8.30,7.98,63966,0,93,337,0,0
63979514,63979516,63974514,-5941,-380224,0.0000,1,S,0,0,8.00,7.96,63976,0,93,337,0,0
63989514,63989516,63984514,-5941,-380224,0.0000,1,S,0,0,8.00,7.92,63986,0,93,337,0,0
63999514,63999516,63994515,-5941,-380224,0.0000,1,S,0,0,8.00,7.99,63996,0,93,337,0,0
64009514,64009515,64004515,-5941,-380224,0.0000,1,S,0,0,7.90,8.00,64006,0,93,337,0,0
64019514,64019516,64014516,-5941,-380224,0.0000,1,S,0,0,7.80,7.95,64016,0,93,337,0,0
64029514,64029516,64024516,-5941,-380224,0.0000,1,S,0,0,7.90,7.90,64026,0,93,337,0,0
64039514,64039516,64034515,-5941,-380224,0.0000,1,S,0,0,8.20,7.95,64036,0,93,337,0,0
64049514,64049516,64044516,-5941,-380224,0.0000,1,S,0,0,7.80,7.93,64046,0,93,337,0,0
64060513,64060514,64054515,-5941,-380224,0.0000,1,S,0,0,7.90,7.92,64057,0,93,337,0,0
64070513,64070516,64064515,-5941,-380224,0.0000,1,S,0,0,7.90,8.05,64067,0,93,337,0,0
64080513,64080515,64074517,-5941,-380224,0.0000,1,S,0,0,8.00,7.93,64077,0,93,337,0,0
64090515,64090517,64084515,-5941,-380224,0.0000,1,S,0,0,8.10,7.94,64087,0,93,337,0,0
64101514,64101515,64094517,-5941,-380224,0.0000,1,S,0,0,7.70,7.92,64098,0,93,337,0,0
64112514,64112516,64104515,-5941,-380224,0.0000,1,S,0,0,7.90,7.98,64109,0,93,337,0,0
64122514,64122516,64114517,-5941,-380224,0.0000,1,S,0,0,7.90,7.90,64119,0,93,337,0,0
64132514,64132516,64124516,-5941,-380224,0.0000,1,S,0,0,7.80,7.99,64129,0,93,337,0,0
64142515,64142517,64134518,-5941,-380224,0.0000,1,S,0,0,8.00,8.03,64139,0,93,337,0,0
64153514,64153516,64144517,-5941,-380224,0.0000,1,S,0,0,7.90,7.90,64150,0,93,337,0,0
64163514,64163516,64154523,-5941,-380224,0.0000,1,S,0,0,7.90,7.93,64160,0,93,337,0,0
